Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
East Asia & Pacific (excluding high income),EAP,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,66.23638443,81.54277714,92.81595384,101.8681217,105.7023388,108.8647258,112.3965156,123.4625539,138.8359282,145.9158687,154.3369315,173.8177805,170.7803534,..,..
East Asia & Pacific (excluding high income),EAP,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.29662018,40.70614869,39.74540161,38.6022588,36.77672824,35.42491425,35.95733061,36.02123523,35.72647199,35.19387115,34.56951665,33.77428734,33.45543137,..,..
East Asia & Pacific (excluding high income),EAP,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,143.5299297,159.5214034,177.1347567,187.2433451,189.4466757,193.9719768,205.5274064,219.1916276,239.6653519,261.8964233,277.3593437,293.5306535,315.097759,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,66.23732265,81.54350068,92.81652369,101.8687091,105.7029429,108.8655899,112.3975291,123.4634646,138.8365891,145.9163081,154.3374667,173.8180308,170.7807841,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.29433838,40.70440147,39.74356227,38.60059383,36.77528734,35.42353276,35.95585718,36.01976189,35.72512232,35.19252017,34.56831551,33.77309523,33.45407217,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,143.530299,159.5216179,177.1346493,187.2431477,189.4465109,193.9719449,205.5273056,219.1914416,239.6649202,261.895671,277.3587053,293.5297656,315.0961733,..,..
Ecuador,ECU,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,134.7594416,156.8788638,166.0975968,156.8537358,142.704037,166.5546247,146.8804397,152.3426134,149.657705,149.8770345,150.0592341,153.0911334,160.0348117,..,..
Ecuador,ECU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,46.95374298,46.08555984,42.85883331,37.87577057,32.92523193,35.87823868,32.70997238,32.47928619,30.31152916,30.93616295,31.72368431,30.70371056,32.47224045,..,..
Ecuador,ECU,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,264.4038533,297.3599162,301.4230254,288.870794,262.1127268,300.7828529,267.4411652,284.8478686,281.4359263,285.4900823,290.7273582,302.1340571,321.1662649,..,..
"Egypt, Arab Rep.",EGY,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,65.80846731,70.3131538,85.12581075,80.91942884,85.47384513,100.1611576,84.14053761,59.78377347,73.88958419,89.19465981,87.99321874,97.14172629,92.0362892,..,..
"Egypt, Arab Rep.",EGY,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,62.62810135,60.49510574,60.88405991,57.93513489,55.12137222,58.8299675,58.99694824,56.39825058,62.61043167,62.50646591,59.31352997,54.90198135,53.82896805,..,..
"Egypt, Arab Rep.",EGY,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,241.6745412,249.105169,295.1064971,296.445706,279.8284906,335.4680514,329.1126456,325.4472487,339.6353225,346.7127308,306.666088,334.9508374,376.7522896,..,..
El Salvador,SLV,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,102.345837,112.7746937,117.5329122,121.2681726,115.2943418,116.9197996,117.4227355,126.2370759,130.5458889,143.3511829,98.11003918,143.4335046,158.4381079,..,..
El Salvador,SLV,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,37.80865479,38.14563751,39.04266357,37.39609909,36.57447433,35.22028351,34.5382576,37.28125,37.49291611,37.6710701,27.421278,30.50866318,31.60897255,..,..
El Salvador,SLV,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,210.3096073,223.2630487,224.2463207,237.6328997,232.3590177,239.7250555,248.0081357,272.9272075,284.1747964,314.7494778,216.9155387,311.8478154,342.9396125,..,..
Equatorial Guinea,GNQ,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,138.1044509,150.5399384,149.8621711,181.0212995,185.7148096,151.8443124,153.0297817,157.7393367,168.5841078,164.6190071,173.0306774,183.3107265,133.7878735,..,..
Equatorial Guinea,GNQ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,62.08293533,61.244133,57.16555023,67.62825012,68.0956955,71.53514862,71.80521393,73.52881622,72.94802094,76.3742981,75.12573242,77.4067688,70.37992096,..,..
Equatorial Guinea,GNQ,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,263.3624368,238.4520199,259.33295,308.639867,322.6699186,323.5456688,338.4535464,367.9380949,351.740426,380.8541931,443.4886495,402.3236161,328.2309047,..,..
Eritrea,ERI,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,12.65356712,12.96713908,14.60275991,15.43209491,16.78410339,12.53753119,15.34351295,11.79167576,13.54787078,13.20276233,13.43426766,13.70335068,14.70818109,..,..
Eritrea,ERI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,48.65536499,36.47444534,52.55269241,48.77749634,50.96211243,42.90429688,59.00007248,46.97372055,50.77529526,46.44067764,48.56505585,49.67214584,54.3067894,..,..
Eritrea,ERI,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,32.41396108,32.80726729,35.13025092,38.96033814,42.49927366,33.08126686,40.5444868,32.49716858,40.97795988,42.67402274,41.14619769,43.09094943,47.1355931,..,..
Estonia,EST,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,220.4265337,239.0461839,238.6424903,282.0521157,302.9093358,274.2388307,291.0497433,334.9215446,380.7948264,382.6378784,383.3592108,463.2932786,462.6955339,..,..
Estonia,EST,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,22.81398773,22.52681351,22.5406723,23.60540962,23.5221653,23.71892166,23.73811913,24.80668068,24.5131073,23.92458153,21.42827797,22.15488243,23.14767838,..,..
Estonia,EST,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,324.7513219,335.6804682,356.4722948,406.5083784,432.743714,459.7834121,498.1357249,554.2533559,598.5013113,646.5059652,651.4595985,746.8629277,789.0123364,..,..
Eswatini,SWZ,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,35.86657565,38.29069852,35.73102453,31.94984337,29.79817928,26.49720773,23.96668219,27.86902036,29.6651224,29.49903937,26.7592622,32.05833203,29.43730056,..,..
Eswatini,SWZ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,10.45542145,10.48334503,10.50819397,10.53044891,10.55049515,10.56864738,10.58516216,10.49674606,10.14749718,9.2169857,11.32666588,10.80028915,10.36950207,..,..
Eswatini,SWZ,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,66.87373085,68.61410732,65.23795627,65.7732322,64.90758255,63.51340594,60.91034434,59.83655172,63.00120533,68.45941069,69.45693405,79.00614528,79.00040152,..,..
Ethiopia,ETH,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,6.83875808,6.80517349,8.43440936,8.16998512,8.31288034,8.53116483,8.62537106,8.31913488,8.34781788,9.80851022,9.35478487,9.64758979,12.07151494,..,..
Ethiopia,ETH,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,42.29021072,46.53789139,42.16745377,42.40406799,38.47408676,36.74348068,35.43159103,34.40161896,35.49158096,37.81941223,33.07913589,37.00738144,44.59613419,..,..
Ethiopia,ETH,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,23.01760827,22.83826764,22.48612513,21.49212556,22.78964587,22.60224127,23.26768941,23.30110572,24.48641255,27.50177708,26.99765565,29.91815373,35.20920682,..,..
Euro area,EMU,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,589.4566446,640.096917,601.7554191,628.0143742,639.2493223,550.4454824,554.8440411,584.8905433,629.6022817,620.4171173,602.1920175,679.9351119,616.7698864,..,..
Euro area,EMU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.44083824,15.69647766,15.82127604,15.77375771,15.71540216,15.74273949,15.56387134,15.57496077,15.56179662,15.54145686,14.13385204,14.21344462,13.97889423,..,..
Euro area,EMU,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,569.4622202,598.0855833,615.9983317,636.7225382,651.4387835,669.292978,700.6660119,732.924929,763.1719055,825.6297477,798.6225176,885.005078,920.0414595,..,..
Europe & Central Asia,ECS,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,370.5087974,407.9613014,399.0589138,424.2045722,426.117061,366.623849,361.5254341,383.0459816,408.0065382,406.8548431,386.2269883,448.9409685,444.0007666,..,..
Europe & Central Asia,ECS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.95701861,17.23133844,17.55521095,17.83489104,17.58132902,17.48805074,17.30630374,17.53097562,17.45278423,17.48893451,15.33514578,15.74936302,15.92113211,..,..
Europe & Central Asia,ECS,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,421.1874264,438.3142718,459.7780975,492.5260714,503.0998311,517.3531621,540.674676,568.0595857,592.1672714,634.1443488,615.0067662,691.4994547,738.5301531,..,..
Europe & Central Asia (excluding high income),ECA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,89.22180554,99.16834366,105.0889954,116.997919,109.305454,94.31149241,91.36467961,94.41896852,96.96053732,102.5439403,103.0112197,124.0887803,129.7965276,..,..
Europe & Central Asia (excluding high income),ECA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,28.76632722,30.05803178,30.40499147,31.84770285,31.57877356,32.00283363,31.49175136,32.58262638,34.15550432,34.35997768,32.67906601,33.04626523,35.12156651,..,..
Europe & Central Asia (excluding high income),ECA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,201.8049118,214.8884001,229.908982,260.5026699,262.032034,271.316311,285.4349477,296.8462078,309.6950502,323.0723737,332.9053251,375.5409759,392.3545619,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,136.6331707,154.6494632,162.5339971,177.9541966,168.8624881,135.1189545,132.5851184,151.485656,152.6691638,157.6592846,147.4319746,180.0004529,202.6824984,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,30.10835094,30.61950954,30.6533337,31.49506113,31.55131977,32.42613802,32.62202035,33.33341941,32.2816896,31.59320672,26.08035011,28.0715586,27.80512032,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,274.7070288,280.0898702,299.0361722,333.5997317,342.9683437,355.6971628,374.7878366,399.1464443,412.7411723,434.3483634,434.9225595,491.7372493,518.5379869,..,..
European Union,EUU,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,515.9427239,563.7315327,531.7671758,554.8608928,564.2856321,486.9522107,491.7813852,519.4215101,557.2931734,549.5018645,536.985702,610.0093302,555.8806625,..,..
European Union,EUU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.76483612,15.97938537,16.10371909,16.0170352,15.94869385,15.99364736,15.81547184,15.82039229,15.73985369,15.71267926,14.35742731,14.44758395,14.27445203,..,..
European Union,EUU,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,520.3087993,549.1585203,567.4894084,584.8023715,598.4600177,616.651615,647.5002268,677.9358511,702.0331749,760.7318221,743.8324959,828.858131,863.526151,..,..
Faroe Islands,FRO,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,28.55757748,35.68072764,38.06776352,35.74049393,35.47756141,35.63392964,36.30611771,28.95796737,44.98229054,48.7976028,58.50466507,81.93415574,17.36981762,17.69986779,..
Fiji,FJI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,22.37072182,25.31678581,24.78924751,22.54663658,19.89637375,21.02604485,20.63828468,15.59424877,18.00298119,19.14904594,22.8302269,24.70991325,7.99897051,8.31420898,..
Fiji,FJI,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,61.89040121,67.35770377,73.28620416,70.41239367,71.81205485,82.04981797,81.15248072,63.74021981,100.9586008,113.6287608,140.6323807,201.5498282,47.45164626,49.05862172,..
Finland,FIN,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,799.4555924,856.3241997,798.5698458,870.5115934,868.1909484,769.0395056,791.8738417,806.7406215,833.3021373,777.0978645,779.8755412,876.7892818,789.1407037,..,..
Finland,FIN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,18.80395508,18.1520462,17.46195984,17.79447365,17.63744736,18.62889671,19.27291298,19.04597092,18.43068314,17.42399406,16.46622276,16.66294861,16.0982132,..,..
Finland,FIN,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,669.5704073,685.0208396,684.1614602,723.9656405,720.353209,763.5734376,812.1233811,826.8694892,826.4961425,840.0573056,851.2348861,946.9950566,973.6812286,..,..
Fragile and conflict affected situations,FCS,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,35.13591199,38.50529292,43.08060854,45.53656504,45.31753157,42.74468829,38.52547814,39.15534018,39.48472115,37.98743799,38.3286772,41.39155184,37.79943572,..,..
Fragile and conflict affected situations,FCS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,52.81962043,53.34464379,54.28530756,54.92705567,55.7762695,58.4813169,54.44234508,56.09821361,52.17053762,51.35144628,51.43198811,51.25435585,52.56444785,..,..
Fragile and conflict affected situations,FCS,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,83.63636132,84.96442155,92.46308483,100.7857349,104.7450879,111.0389826,112.550079,115.7021412,108.946169,104.8125956,107.4983723,116.83241,105.5769307,..,..
France,FRA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,470.0318663,505.0214244,470.0312529,497.1787225,503.713277,421.523665,421.5030276,437.0416001,454.8400111,437.4852516,426.3312012,469.8348319,434.1264071,..,..
France,FRA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,10.23503113,10.2399416,10.11996078,10.17825317,10.12540627,10.03931618,9.88481617,9.89500046,9.74387646,9.70300484,8.98009396,8.73827553,8.9231348,..,..
France,FRA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,414.7842237,431.2233048,433.3089728,461.2227768,469.5090756,469.7915366,488.1707551,502.3598451,509.3408915,553.5701417,538.5678441,579.1779741,611.5282169,..,..
French Polynesia,PYF,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,52.76532939,72.48354881,63.03233728,74.71199955,65.55755607,48.51235486,46.79372152,48.41987428,48.37491152,47.56119537,45.00109315,49.22854935,46.01620284,..,..
Gabon,GAB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,25.50564766,27.73152733,28.00476265,28.59301949,28.12980843,25.90465927,22.55089378,25.15639114,23.11415291,23.08802223,19.97166824,21.51135254,18.62278557,..,..
Gabon,GAB,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,88.47748983,104.8644767,98.63340468,116.6123718,104.2780639,96.56574249,95.71360646,100.4959691,91.76664477,95.40246611,98.90729681,86.94755706,85.89861252,..,..
"Gambia, The",GMB,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,5.95037638,5.97069135,5.74920754,5.34854911,4.65106118,4.60754468,6.33497525,5.74805672,4.47599555,4.71310516,4.67015655,5.34159551,5.74867566,..,..
"Gambia, The",GMB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,18.03235817,19.22835922,19.44659042,20.90031433,26.8266964,23.41558647,30.49933815,26.66901207,19.86009407,20.29882431,17.3896904,21.03600502,19.8919134,..,..
"Gambia, The",GMB,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,16.83644668,17.34432416,17.02661968,16.19789792,15.52090435,14.41321163,18.97198112,17.52645104,13.50004488,14.15912675,14.30860154,15.85149496,17.64224197,..,..
Georgia,GEO,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,207.3820451,236.6427496,253.798132,245.7348152,242.3418592,167.8247139,177.2768851,165.5253479,157.2549129,143.324804,126.9155234,129.0959688,193.2164133,..,..
Georgia,GEO,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,72.72727203,75.61214447,73.43679047,69.07719421,65.97560883,57.32433319,55.51872253,54.76190567,47.668293,46.7677536,36.06135178,31.20370674,40.44641876,..,..
Georgia,GEO,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,485.3863339,491.9269006,563.9837964,563.9761605,591.9240669,505.4228761,561.1562137,516.2819744,486.0060863,476.6823242,439.7373171,439.2722637,588.7635693,..,..
Germany,DEU,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,636.6991806,697.5906232,668.3699679,672.6873131,683.4668035,599.3876973,608.8020546,642.6674978,711.7046358,726.0204427,711.3569495,793.3767432,663.7065367,702.8851878,..
Germany,DEU,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,13.80700302,13.84797668,14.02465439,13.18955326,12.87336349,12.95336056,12.82559204,12.68731976,12.92204857,13.22793484,11.99145222,11.95167065,10.73551655,11.27757549,..
Germany,DEU,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,596.4727417,635.3925404,660.8071143,653.7261426,669.059485,694.2686957,730.7981696,763.8374026,819.4356242,903.5752565,881.105749,955.5624045,907.5394915,874.9075585,..
Ghana,GHA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,27.65144864,30.23529541,30.20431586,40.95472062,35.34989222,28.0038742,24.53398566,12.25546702,17.87177877,20.61690832,23.12733893,25.01559431,20.60672545,..,..
Ghana,GHA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,34.31673813,32.97914886,36.85724258,38.87570953,45.05064011,35.80306244,37.82372665,22.65083694,33.48161697,28.97685051,23.7503624,26.49847794,25.03213501,..,..
Ghana,GHA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,63.29253908,65.94633942,71.95098596,91.83994343,97.81759169,82.1783927,62.11702429,30.22638337,43.02665186,52.9959231,59.06064206,61.7788656,60.53352294,..,..
Gibraltar,GIB,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,724.6613566,728.770338,593.2213499,618.1171607,632.575895,533.8205642,519.1714065,528.3523531,578.3916224,527.8640831,560.1334156,615.1898288,593.0050791,..,..
Greece,GRC,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,28.25885201,31.15847778,30.44895744,33.73947525,37.19952774,36.03439331,34.30816269,34.99521637,36.0800705,33.64272308,33.44511032,33.31882477,33.53891373,..,..
Greece,GRC,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,756.9835567,734.1362646,674.3853997,737.2383226,779.1364952,789.9426173,796.8846051,813.3344622,867.0626689,871.631646,924.845266,1000.088966,1106.097365,..,..
Greenland,GRL,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,211.839418,218.8375241,226.1913058,230.2816207,197.8236775,218.0768757,228.1461991,250.2395802,253.8182015,280.7834393,249.8072742,267.4698937,280.0072031,..,..
Grenada,GRD,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,56.57120514,54.27904892,54.76435089,55.12482071,51.89144897,53.97851944,55.74351883,55.11002731,54.91054916,54.42095566,52.33272171,52.00442505,53.71971893,..,..
Grenada,GRD,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,317.1000082,333.6324431,339.2165167,351.4209544,308.2455116,339.2721665,356.0407533,399.717048,418.1223256,455.6778366,411.9331847,448.3639947,493.6827495,..,..
Guam,GUM,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,103.3456222,112.6049031,117.1348563,108.5796898,120.6874139,130.3048427,138.1634697,143.6534754,152.8464031,155.9803897,162.8045024,208.0318416,231.2461369,..,..
Guatemala,GTM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,58.94914246,58.87919998,58.3199234,54.61948013,55.55548096,55.72278976,56.06058884,54.1341095,57.50035858,55.9891777,56.29158783,60.97982407,58.38369751,..,..
Guatemala,GTM,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,239.7974304,241.0747779,251.5399868,229.5207409,247.7368037,267.3027411,272.1946903,268.4123819,295.5120133,303.4103451,312.8674931,407.4582107,457.2252325,..,..
Guinea,GIN,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,15.65827829,14.47337478,14.78871215,16.03530782,21.38001446,21.42654748,19.13898622,21.0823583,23.41656554,24.9706137,23.49949803,23.58154941,30.52153986,..,..
Guinea,GIN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,69.29233551,59.98564529,62.39929199,61.90120697,58.35924911,49.35240555,49.76166534,64.59755707,67.11582947,59.2154274,57.17256165,53.46712875,55.45554352,..,..
Guinea,GIN,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,38.51320167,38.76428964,37.02997149,37.77003219,49.00822075,50.67582238,54.27709558,59.57746524,62.75893205,63.46307773,60.18969855,57.96881405,64.37673265,..,..
Guinea-Bissau,GNB,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,14.04853695,16.02385126,22.17429409,29.63508035,36.00245524,35.10643567,36.55939144,37.50610105,39.43719216,37.58533236,38.45206608,40.76850991,42.86723194,..,..
Guinea-Bissau,GNB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,44.4398613,35.82422256,58.73207855,64.34107971,55.38848114,66.92208862,64.58337402,68.41368103,66.97977448,69.38860321,56.38702774,59.62157059,64.89645386,..,..
Guinea-Bissau,GNB,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,33.70411887,32.77555403,48.75780399,63.70889917,79.60676431,92.92708929,96.54465527,97.77018842,95.68157811,101.3806966,103.1147076,103.6162921,121.069432,..,..
Guyana,GUY,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,56.53452535,64.79343238,78.52704378,80.20021697,77.67338117,76.49670429,70.62274055,76.96493911,100.0676463,110.0087914,84.75789034,130.6275179,122.5962803,..,..
Guyana,GUY,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,34.74687195,34.81385803,38.89627838,37.95722198,35.95363998,33.71472549,29.93546677,28.84054756,33.73039627,35.02374649,23.08770752,28.23825836,23.06054115,..,..
Guyana,GUY,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,115.1881436,131.8346857,152.9977805,161.0571331,157.3218956,153.6058601,137.283467,150.8575122,208.0467644,226.9748438,240.3645965,316.2038585,283.5282483,..,..
Haiti,HTI,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,18.56520734,20.11827642,21.35416957,21.52129544,20.19363408,23.26780342,21.19818231,24.42892109,24.20666088,19.25757359,20.83762855,25.35713119,25.18633838,..,..
Haiti,HTI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,33.30967331,26.08627892,28.43981743,36.24164581,31.0153141,33.96487808,35.29019165,45.40202332,38.85435486,39.03829193,46.90286636,43.99997711,48.15792084,..,..
Haiti,HTI,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,40.82636645,44.07953381,44.50394184,44.69077613,42.28063928,50.78399132,53.15040671,55.52078837,55.54537511,49.01767753,47.6655328,48.61588028,51.44646062,..,..
