Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Honduras,HND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.049452971,3.091404884,3.14809629,3.222016637,3.315270206,3.422686595,3.535285443,3.651470752,3.769969936,3.889835642,3.994094454,4.070641664,4.166650739,4.292723308,4.417722137
"Hong Kong SAR, China",HKG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.19757176,13.48694685,13.83827328,14.26045192,14.77734717,15.38259582,15.99508613,16.57073847,17.19634888,17.95252566,18.82526257,19.75489944,20.68442381,21.64525686,22.66714786
Hungary,HUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.49832949,16.70261418,16.99204457,17.321549,17.68630178,18.05599047,18.43826614,18.77974938,19.12923293,19.60292299,20.09067377,20.40501349,20.60755931,20.81908428,20.99319723
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.967844072,7.063409379,7.18865431,7.334364749,7.514438265,7.740639459,7.989445869,8.263767745,8.559859915,8.869393692,9.181049278,9.447740123,9.732965214,10.05000233,10.32716169
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.13516555,12.45076566,12.7719225,13.07020537,13.36193275,13.67934577,13.92139129,14.02287709,14.12099622,14.299299,14.5643647,14.8686345,15.11099485,15.34830316,15.64481546
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.08102293,6.150403246,6.243844862,6.352789467,6.486748294,6.654870797,6.839631259,7.043011062,7.261971641,7.489244842,7.712497415,7.897954824,8.098583974,8.324515849,8.521307133
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.283929268,3.297522957,3.313001785,3.325833954,3.333225824,3.344625792,3.363119331,3.386737412,3.420882789,3.460958711,3.488854352,3.512197879,3.553820134,3.608200602,3.664034456
IDA only,IDX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.38381915,3.413799146,3.45096084,3.486138862,3.525551356,3.568550676,3.615377696,3.666524491,3.721242157,3.776978931,3.822942258,3.859076694,3.906062492,3.966671028,4.028805659
IDA total,IDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.348549212,3.3726893,3.402164309,3.42941028,3.45750061,3.489371803,3.52632394,3.567923771,3.615576576,3.666043425,3.705903215,3.737746395,3.783039775,3.841735229,3.901960199
India,IND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.940447191,5.012405739,5.09338826,5.182627727,5.307154613,5.469213078,5.641730853,5.82470529,6.019259514,6.223473041,6.416853023,6.545790693,6.698999754,6.921843301,7.14651714
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.881117542,5.929751915,5.972032088,6.009686836,6.041340635,6.081847278,6.148563563,6.23843351,6.350959337,6.485678794,6.607905277,6.687010658,6.82466626,7.048540778,7.288601304
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.15944915,5.28817773,5.429345517,5.579498287,5.770679093,6.006599882,6.251081883,6.500779155,6.756434352,7.015988411,7.229355442,7.405182183,7.629000262,7.916083606,8.239012676
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.998742228,3.0001455,2.995178183,3.001463438,3.020415097,3.045108424,3.085743462,3.150722887,3.233035663,3.317203205,3.360395542,3.381047301,3.39760558,3.396703944,3.414387924
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.37835923,11.71715231,12.08224025,12.44751401,12.79519071,13.11025421,13.39209211,13.67204541,13.9535917,14.24377788,14.56214734,14.85357594,15.16194031,15.54170684,15.89207838
Isle of Man,IMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.58670848,17.99306728,18.60567146,19.20693118,19.74014364,20.24391995,20.67069226,21.01328804,21.31900651,21.59153848,21.85728646,22.04671514,22.30067038,22.7129881,23.15278545
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.897788321,10.07374158,10.34219507,10.58999695,10.79529792,11.01782666,11.26139928,11.49246457,11.70129517,11.88549917,12.05287706,12.1979896,12.30303661,12.41570889,12.55269377
Italy,ITA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.45896121,20.68793389,20.99664448,21.33067242,21.69787401,22.02852561,22.30958864,22.55866909,22.80621433,23.10417109,23.37923323,23.66197355,23.92918969,24.21878315,24.62477672
Jamaica,JAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.983735164,6.085868342,6.18666657,6.277070662,6.336557078,6.40393658,6.515090314,6.640365926,6.780652087,6.948234867,7.139125154,7.31190234,7.537113299,7.862176939,8.209603142
Japan,JPN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.09802588,23.65273951,24.51267833,25.41206358,26.22618834,26.92300342,27.51202814,27.97782138,28.34521633,28.62877075,28.91817438,29.21699707,29.40264731,29.56181008,29.7807704
Jordan,JOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.454015315,3.515007973,3.583095183,3.522118709,3.350115998,3.318580339,3.412847211,3.525005213,3.648574224,3.777015537,3.899085408,4.006553738,4.14208054,4.322303277,4.523163756
Kazakhstan,KAZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.504260412,6.379244349,6.379153115,6.463462938,6.596981357,6.761463576,6.939739674,7.123694056,7.301763959,7.480378905,7.648791453,7.776630233,7.985416636,8.308167041,8.653234703
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.091283602,2.131569937,2.18748148,2.254155028,2.345034136,2.443165242,2.496760106,2.54036944,2.643654586,2.746893226,2.78922228,2.818603948,2.863919877,2.913307843,2.96616899
Kiribati,KIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.602443332,3.603334915,3.600245805,3.609938641,3.638799409,3.684030304,3.738668782,3.792990202,3.845318982,3.89281838,3.930245283,3.957484596,4.015528653,4.118297298,4.23660774
"Korea, Dem. People's Rep.",PRK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.796957117,10.06859406,10.33324451,10.5613499,10.75085414,10.94634873,10.98659479,10.87340885,10.84093753,10.92479318,11.08864939,11.28249774,11.59305317,12.02859778,12.39986961
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.99169442,11.35038362,11.7033966,12.09714326,12.52540919,12.95468571,13.36310385,13.87374621,14.45437602,15.06348844,15.82216595,16.65964122,17.48464634,18.33502358,19.27351313
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.791223443,6.838252651,6.946680158,7.074336041,7.265805242,7.537520657,7.794065435,7.991741506,8.230447786,8.539824118,8.721452401,8.890143275,9.239201931,9.64385639,10.07410419
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.814347934,1.865973871,1.953656326,2.071729253,2.217694746,2.408869685,2.638443186,2.917116811,3.243209173,3.603613845,3.99581241,3.423305417,2.746578312,2.952757838,3.10483873
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.448154649,4.400517648,4.490356304,4.63012068,4.794704661,4.966542161,5.079552355,5.119177602,5.151282016,5.173848001,5.148751763,5.110755792,5.19936059,5.427032711,5.6819439
Lao PDR,LAO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.781720295,3.865525885,3.948548377,4.029428329,4.111717864,4.131088573,4.101832409,4.102222424,4.128270795,4.17749001,4.241518022,4.31806849,4.417107669,4.535470844,4.665784364
Late-demographic dividend,LTE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.629568092,8.785597477,8.986687296,9.223889942,9.504218897,9.846799529,10.21926516,10.62739236,11.07056787,11.52991967,12.01222195,12.46375016,12.93164148,13.40400534,13.77508403
Latin America & Caribbean,LCN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.780784107,6.93338073,7.099499535,7.27973731,7.475383953,7.683996213,7.897014276,8.119834399,8.356897098,8.607580912,8.835287022,9.026814081,9.247812977,9.528721609,9.837998883
Latin America & Caribbean (excluding high income),LAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.614976051,6.766393664,6.93148458,7.110046835,7.303597413,7.509346581,7.717635315,7.93142263,8.155734095,8.38961422,8.600489952,8.774725326,8.983366154,9.256039742,9.557634421
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.600429569,6.751796828,6.916259548,7.094251587,7.288228534,7.495348686,7.706733069,7.927122961,8.162956064,8.411141797,8.637190464,8.829567459,9.052874869,9.334331489,9.643335294
Latvia,LVA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.25444948,18.47547612,18.67550102,18.92968738,19.24149098,19.52431584,19.77538736,20.01079484,20.19819588,20.40722722,20.67217096,20.8461609,21.01176303,21.33209484,21.73584031
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.248327011,3.276364953,3.308691457,3.338840238,3.367578836,3.400805168,3.439275495,3.483204818,3.531680021,3.582226697,3.623202636,3.653380496,3.694312115,3.749288919,3.805049728
Lebanon,LBN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.944324149,6.040978446,6.151773712,6.284913222,6.438980805,6.789580607,7.327868732,7.847150254,8.330080975,8.779709157,9.123706301,9.304471757,9.513466691,9.82442603,10.13858773
Lesotho,LSO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.234612782,4.127315221,4.035186591,3.970038473,3.939975645,3.899199448,3.839990387,3.800871583,3.781365019,3.779817693,3.788880259,3.785116527,3.792970637,3.826803872,3.856405934
Liberia,LBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.257996644,3.249838878,3.233480298,3.216931267,3.197428036,3.184820207,3.182779153,3.187655324,3.196981997,3.2101303,3.221355001,3.232906593,3.252539318,3.27756206,3.304998185
Libya,LBY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.027700594,4.21015219,4.395340755,4.393216825,4.417354759,4.478139667,4.541500308,4.587217295,4.609388055,4.625025131,4.646472116,4.672197949,4.74866118,4.878129406,5.019195849
Liechtenstein,LIE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.83113185,14.26129392,14.76547663,15.36575454,15.90312815,16.37032086,16.86428287,17.3749356,17.85541,18.27913632,18.65504166,19.07975617,19.62637027,20.16263448,20.72610986
Lithuania,LTU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.60977713,17.98849418,18.17997313,18.35773564,18.60352015,18.88030136,19.17577562,19.50440257,19.73093098,19.8571908,19.93415397,19.94698491,19.86075569,19.85617878,20.1664889
Low & middle income,LMY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.86443071,5.94205729,6.037778016,6.147897073,6.280409044,6.446667473,6.63076315,6.833065328,7.051417748,7.27778013,7.502108333,7.691524748,7.895033027,8.12057108,8.313649249
Low income,LIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.130541374,3.132125509,3.137360699,3.144111784,3.149496692,3.157115287,3.159297932,3.156471809,3.160489388,3.17260555,3.1850793,3.194668281,3.21551936,3.249762839,3.284941486
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.39721578,4.448955816,4.509596505,4.57498773,4.659736722,4.768909182,4.888042184,5.015516646,5.154419652,5.301665678,5.437519063,5.5333853,5.650588402,5.813927645,5.979373203
Luxembourg,LUX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.99184092,13.95829798,13.96541089,14.02567573,14.12510629,14.19541522,14.24244138,14.30681371,14.37762806,14.47006674,14.58522638,14.71534062,14.84243758,15.10619488,15.47636382
"Macao SAR, China",MAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.963506931,7.172718705,7.450903956,7.79140633,8.189770999,8.610303466,9.036017793,9.499817881,10.01970333,10.62135045,11.31163657,12.03351949,12.74205605,13.4794719,14.26841899
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.665887944,2.659317918,2.658922317,2.668448497,2.712829346,2.788253805,2.866624046,2.943386879,3.018487848,3.091981893,3.153564226,3.207303014,3.26762489,3.335162365,3.405152505
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.598815173,3.476535983,3.36981384,3.264747701,3.164788361,3.069935496,2.977760975,2.897179917,2.826873976,2.765175852,2.707650999,2.653761926,2.613219447,2.592567716,2.586119158
Malaysia,MYS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.948698563,5.094281988,5.238822282,5.38859199,5.545043103,5.708475201,5.879933918,6.065114852,6.266708906,6.482321764,6.724906139,6.958605886,7.185639357,7.451173762,7.737851578
Maldives,MDV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.443834675,4.35566831,4.262857468,4.175764022,4.097994038,4.014793742,3.932141987,3.867663713,3.831654507,3.832850485,3.869704064,3.927901293,4.081613184,4.345106598,4.640213415
Mali,MLI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.812050374,2.774926554,2.743725944,2.710821516,2.669674724,2.633270159,2.604535771,2.576347497,2.548699971,2.523010226,2.490598678,2.453714174,2.426209138,2.405315466,2.384017498
Malta,MLT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.09698912,15.81394089,16.57659622,17.35198184,17.943563,18.32731996,18.65556407,18.81310743,18.74968399,18.5815714,18.49976795,18.77210363,19.28437008,19.80003978,20.21230266
Marshall Islands,MHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.055011673,2.074844676,2.202493242,2.38156311,2.58554904,2.800176228,3.00362615,3.194781749,3.391851606,3.573335757,3.704354138,3.867817342,4.112084238,4.382259768,4.640726537
Mauritania,MRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.545407214,3.665712528,3.768243128,3.750363018,3.633220983,3.533420735,3.450962908,3.385444282,3.335408173,3.299130113,3.260113679,3.2214687,3.208503503,3.21532864,3.228414231
Mauritius,MUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.188221495,7.424469414,7.695843062,8.025780345,8.419746216,8.879917634,9.380915906,9.891372985,10.39664937,10.89475771,11.40117501,11.90150853,12.39576391,12.94158708,13.52589624
Mexico,MEX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.097501322,6.183298219,6.28324051,6.393658995,6.514463949,6.650848378,6.801589484,6.965920174,7.144224033,7.334641575,7.486079875,7.585758736,7.74526984,7.98664579,8.24857018
"Micronesia, Fed. Sts.",FSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.254618071,3.308789393,3.406247104,3.549280664,3.723384627,3.914805157,4.111868494,4.306206985,4.52281195,4.772764368,5.033966993,5.287369708,5.519406673,5.731129667,5.949514186
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.954014105,3.994448872,4.042575222,4.092463661,4.146192504,4.20729814,4.283361308,4.376078297,4.479779274,4.585482377,4.666586128,4.732907323,4.81683997,4.936121023,5.060719441
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.991949127,4.035551324,4.087584052,4.143871962,4.203217649,4.273402579,4.35691446,4.449425036,4.547713772,4.651181015,4.732259537,4.794524154,4.888903236,5.012278336,5.142907907
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.999183751,4.042713838,4.094709208,4.151004704,4.210337773,4.280563868,4.364218441,4.456894384,4.555422565,4.659126803,4.740339369,4.802717224,4.897311587,5.020911399,5.152282221
Middle income,MIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.09360855,6.181242912,6.288139339,6.41037808,6.557237892,6.741238665,6.946150281,7.172362549,7.416699296,7.670356688,7.922770317,8.137970755,8.368428751,8.623054622,8.842511428
Moldova,MDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.68138513,10.54437593,10.48541955,10.61576317,11.0822689,11.70917975,12.29908388,12.82964837,13.30740989,13.80146002,14.29117884,14.69755473,15.11700142,15.6147072,16.21151247
Monaco,MCO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,26.989009,28.56343256,30.10573017,31.55838294,32.88585031,34.1159507,35.00912115,35.57779075,36.23425808,36.2853919,36.46338419,37.31928258,37.0612486,36.35721895,36.16655018
Mongolia,MNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.799470118,3.796854159,3.790021603,3.792620343,3.807759492,3.83803196,3.885130024,3.953982201,4.049570888,4.17415725,4.306357859,4.434923888,4.616341038,4.863600901,5.137647675
Montenegro,MNE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.31957471,13.32529882,13.47468195,13.69396046,14.00355256,14.42047616,14.82582657,15.23785565,15.70806843,16.20131232,16.64067705,16.91287827,17.1459251,17.46612748,17.83208049
Morocco,MAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.162106754,5.260974999,5.373920018,5.496109797,5.635436041,5.802137875,5.995544558,6.215429486,6.458479354,6.720202023,6.97052127,7.218416297,7.509813265,7.82574109,8.138652924
Mozambique,MOZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.702179007,2.704044338,2.706521302,2.715464087,2.728360246,2.742444719,2.759090671,2.776631662,2.793984743,2.80919999,2.811069941,2.790641419,2.773098904,2.766769951,2.753743485
Myanmar,MMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.244734141,5.290080984,5.340588681,5.39638498,5.490747452,5.629857455,5.78481355,5.951302033,6.129718377,6.318253136,6.507815682,6.686449285,6.877161326,7.089149805,7.304426336
Namibia,NAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.418387576,3.463944184,3.490436306,3.50171975,3.516701097,3.533421121,3.544524402,3.552122921,3.560491851,3.570994016,3.575211685,3.545287884,3.523214216,3.571181484,3.672960014
Nauru,NRU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.339241263,1.272592226,1.271062628,1.331178093,1.377705376,1.497169984,1.66367713,1.788237372,1.925506426,2.041080521,2.117151937,2.220608959,2.431997288,2.677894737,2.850207174
Nepal,NPL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.730494283,4.861030755,5.011351951,5.179747036,5.343163693,5.482604372,5.625829042,5.787469452,5.946743214,6.048200392,6.088524551,6.110869852,6.1975197,6.360587709,6.503458418
Netherlands,NLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.27907158,15.73028624,16.33999044,16.88016364,17.35244065,17.75669091,18.09439727,18.42023301,18.75100793,19.0648534,19.37039523,19.66180883,19.90128304,20.1567559,20.49607758
New Caledonia,NCL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.65132922,7.8387124,8.043205354,8.267045249,8.515083145,8.796544807,9.091887391,9.384544307,9.680786906,9.991854897,10.25471846,10.50877587,10.79310957,11.09033548,11.42600367
New Zealand,NZL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.98321749,13.2934135,13.69321844,14.08642768,14.36917848,14.55535932,14.71130087,14.86855284,15.05788693,15.30161177,15.62071798,16.04657794,16.44638864,16.79858012,17.19575431
Nicaragua,NIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.394051364,4.4233845,4.458188905,4.510678712,4.592835909,4.695469505,4.799816387,4.901767771,5.007726466,5.115469557,5.160696435,5.163948452,5.239364944,5.379283673,5.533585608
Niger,NER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.393050701,2.41136863,2.421750194,2.427275722,2.433736026,2.443735043,2.45772773,2.473706344,2.491420051,2.51074642,2.52637349,2.537053906,2.550725698,2.571035625,2.594381837
Nigeria,NGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.014370511,3.014130372,3.009658459,2.997808449,2.981488961,2.970284375,2.965291795,2.963437612,2.966485287,2.974885042,2.981311381,2.990339009,3.00794222,3.02816299,3.048662081
North America,NAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.9700925,13.20170481,13.52039639,13.85372168,14.17045142,14.48028527,14.79270883,15.12254084,15.47826573,15.8634105,16.26923558,16.6816413,17.13114661,17.63725003,18.13187327
North Macedonia,MKD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.61408332,11.80896525,12.07235675,12.45857506,12.92635247,13.40426467,13.90407542,14.45806628,15.08504979,15.75880264,16.34633901,16.72439337,17.0476782,17.50173258,18.02476016
Northern Mariana Islands,MNP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.054112514,3.303580589,3.581357779,3.890405247,4.200963999,4.50949751,4.827368877,5.133260606,5.432279887,5.712771925,6.187931325,6.927563379,7.780285603,8.733358439,9.752131444
Norway,NOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.98027678,15.24444535,15.52748031,15.77891447,16.02837625,16.27477397,16.51727097,16.78124205,17.08539696,17.39485563,17.72818393,18.07402261,18.3301335,18.53384759,18.78524063
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.35920908,14.56732231,14.88032048,15.21516214,15.53480394,15.83065929,16.109087,16.38569009,16.6642983,16.9559811,17.26300936,17.57210211,17.89173764,18.24872507,18.63377243
Oman,OMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.653542445,2.649034066,2.627353486,2.577405904,2.563836701,2.574915261,2.550139465,2.550184891,2.583561654,2.610742934,2.607022471,2.615964629,2.657547441,2.660444512,2.644097231
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.966320413,8.083115232,8.229610631,8.395332974,8.577392919,8.768913574,8.957153258,9.132374664,9.290681117,9.448871709,9.603555127,9.741623525,9.913154897,10.13913084,10.36990314
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.065174534,4.134975527,4.205935712,4.279331101,4.359788006,4.436244119,4.514684617,4.609129251,4.716663927,4.817500784,4.895448355,4.948156663,5.007628049,5.090199482,5.183584472
Pakistan,PAK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.691296265,3.724748509,3.760689382,3.789946329,3.805344294,3.820919407,3.850418628,3.888865369,3.93281543,3.984474956,4.022657772,4.05217393,4.111677093,4.196271457,4.28062892
Palau,PLW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.142472753,6.375328447,6.65615941,6.96112874,7.256562235,7.518500802,7.844018655,8.252863238,8.66990373,9.093718395,9.521133094,9.936456166,10.37783659,10.85037371,11.34186658
Panama,PAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.285098532,6.455346135,6.629889881,6.808380821,6.998804373,7.197954967,7.398575335,7.606423196,7.829088809,8.069543525,8.293416124,8.50886166,8.766300829,9.056735293,9.35311257
Papua New Guinea,PNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.711755765,2.733166347,2.755293334,2.779638786,2.808501871,2.844538516,2.887995521,2.936533375,2.991075589,3.050673274,3.110558439,3.170955735,3.247020448,3.348308194,3.464614457
Paraguay,PRY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.9860042,5.096123121,5.205385511,5.322681613,5.446611105,5.563090924,5.673233345,5.785780766,5.904418463,6.031780531,6.150038172,6.187540974,6.230911074,6.36927529,6.537646087
Peru,PER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.194093712,7.405219999,7.613360863,7.822236019,8.022008096,8.19443423,8.304772293,8.403775092,8.503951404,8.606973777,8.718075031,8.75409226,8.81067934,8.992566157,9.228122839
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.341359834,3.37924918,3.431819727,3.509822786,3.623377172,3.770242345,3.937811109,4.118155403,4.314089106,4.519426744,4.725674311,4.880730445,5.041315183,5.262171561,5.49193411
Poland,POL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.57078829,13.7095292,14.0246185,14.43082182,14.88280069,15.37753283,15.91291151,16.46593604,17.01456161,17.5584217,18.07604682,18.5352369,19.0192157,19.56091147,20.14340282
Portugal,PRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.51770451,18.86558298,19.20037287,19.62765928,20.11410315,20.5742533,21.02699864,21.48828305,21.93239301,22.3900784,22.8627034,23.2908706,23.68800352,24.11151061,24.53064986
Post-demographic dividend,PST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.24192134,16.47060779,16.82764343,17.20799397,17.57310142,17.91550142,18.22931816,18.54306816,18.85761669,19.17901418,19.51567255,19.86254649,20.22217623,20.61960739,21.03046026
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.76323835,2.764378802,2.767052705,2.768937919,2.76895361,2.771674547,2.777554128,2.787176567,2.804638039,2.825837165,2.839244852,2.848331595,2.864644267,2.887455264,2.913067124
Puerto Rico (US),PRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.04598426,16.25725152,16.52643331,16.93235691,17.48109206,18.14675487,18.9020881,19.9137957,20.92987136,21.69549651,22.45383959,23.20577215,23.81498,24.2437244,24.71867902
Qatar,QAT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,0.862464637,0.928877109,1.03001022,1.084721798,1.061792161,1.050845775,1.086223903,1.122525339,1.144272913,1.172120299,1.247692513,1.303862689,1.391102022,1.572095028,1.6758173
Romania,ROU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.83999647,16.05739687,16.26635279,16.45828142,16.79392668,17.2096253,17.57419288,17.9121341,18.24967782,18.60423653,19.0166657,19.32696583,19.51524702,19.75314092,19.98099877
Russian Federation,RUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.70061131,12.5963495,12.71299618,12.88378395,13.1683588,13.53446475,13.87152526,14.24092917,14.63025009,15.06329933,15.47214224,15.73339879,16.07553629,16.60464273,17.17747538
Rwanda,RWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.73524145,2.760151027,2.793991376,2.835778043,2.889327066,2.96109406,3.04670211,3.142784778,3.246753923,3.357025221,3.475701557,3.605657995,3.721448125,3.821850222,3.926068033
Samoa,WSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.881555259,4.901829873,4.898268685,4.881511687,4.873848338,4.873328642,4.878893754,4.946096795,5.056315095,5.170905641,5.298333522,5.420785016,5.556291098,5.705635018,5.880895975
San Marino,SMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.16818783,17.38630358,17.66990871,17.95954789,18.22508191,18.48765523,18.74185852,18.99761475,19.31592742,19.65342106,19.94909185,20.39771495,21.02376063,21.68235381,22.40999375
