Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,4750.962737,5805.401545,5642.169917,6435.683427,6652.254789,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207,5976.931798,6205.625954,6299.990265,6416.09709
Paraguay,PRY,"Population, total",SP.POP.TOTL,5737971,5814626,5897008,5982445,6069811,6159103,6249126,6338660,6427382,6515058,6603739,6684182,6760464,6844146,6929153
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.202556,7350.630343,7887.541859,8452.37167
Peru,PER,"Population, total",SP.POP.TOTL,29086019,29304086,29550366,29817919,30115826,30457600,30866494,31324637,31897584,32449303,32838579,33155882,33475438,33845617,34217848
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.082741,3984.831539
Philippines,PHL,"Population, total",SP.POP.TOTL,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338,114891199,115843670
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.0121,13913.34152,15658.21059,15874.52205,16150.9291,18635.50888,18891.21353,22145.26431,25022.67164
Poland,POL,"Population, total",SP.POP.TOTL,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37515748,36981559,36821749,36687353,36554707
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22551.9351,23246.54254,20593.42742,21676.48596,22120.68501,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51956,27386.29206,28844.49792
Portugal,PRT,"Population, total",SP.POP.TOTL,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10434332,10578174,10701636
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,39742.81207,42571.92287,42306.38823,42602.24159,43284.95197,40767.67321,41511.10887,43134.08647,45528.32681,45864.97047,44887.38352,50022.03892,51102.35627,53961.34181,55865.78654
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1076208648,1079468050,1084193277,1088424167,1093025476,1097890139,1102966925,1107161559,1111377470,1114907717,1117025276,1116609473,1117926537,1121892872,1128430188
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1403.062569,1578.498283,1666.734156,1773.263421,1824.364908,1508.887721,1307.18884,1327.757463,1439.933709,1476.621873,1320.709111,1412.709089,1577.716271,1416.33353,1290.200001
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,752046672,774567417,798002725,822138419,846420736,870587800,895239872,920568701,946317177,972302503,998624261,1024960313,1051201551,1078224044,1105951788
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,26414.88106,27170.07665,27742.02448,28212.04997,28576.0988,29242.04147,29978.08893,30328.48711,30679.91819,31830.5285,31427.11308,32619.07046,35353.68216,36948.40364,39285.01746
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3724465,3693464,3661045,3631427,3585017,3535167,3480432,3410837,3290690,3302691,3281590,3262711,3220137,3203792,3203295
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,77387.32679,103261.5065,108470.3788,103697.0084,95840.63101,68985.2947,61253.63755,63279.85569,71039.84906,66841.30135,51683.50544,71751.88313,88701.46335,80195.87465,76275.90768
Qatar,QAT,"Population, total",SP.POP.TOTL,1616832,1624761,1722438,1916426,2151745,2344557,2477113,2545820,2580734,2638657,2794148,2504910,2657333,2656032,2857822
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12502.26241,12992.03261,13082.30066,14986.78549,15557.88262,18404.27309,20072.40792
Romania,ROU,"Population, total",SP.POP.TOTL,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19048502,19059479,19069340
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12425.0293,15619.61426,14159.3877,14889.01855
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142849468,143018195,143378447,143805638,144237223,144640716,145015460,145293260,145398106,145453291,145245148,144746762,144236933,143826130,143533851
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,593.6249277,651.133678,706.8172687,704.924218,724.9575261,733.9986304,729.519134,758.3009667,771.7735111,810.0514121,778.7014988,829.5448456,975.469324,1027.034468,999.6545614
Rwanda,RWA,"Population, total",SP.POP.TOTL,10317553,10573733,10829901,11093340,11364757,11640022,11919183,12202060,12487996,12776103,13065837,13355260,13651030,13954471,14256567
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3524.247925,3821.506783,3934.603208,4023.525401,3982.680802,4084.360838,4147.070977,4307.59382,4231.814095,4351.942349,4099.660091,3947.645179,3869.466395,4330.178405,4898.771408
Samoa,WSM,"Population, total",SP.POP.TOTL,193023,194713,196498,198268,200037,201782,203499,205415,207582,209780,211944,213779,215261,216663,218019
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,56543.18982,55601.39297,47945.89917,50807.82891,51260.49383,43146.82404,44359.47977,45192.02798,47950.68806,46627.01224,44426.64634,54168.98283,54264.5705,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,33270,32620,33469,33041,32655,32897,33101,33825,34522,34663,34770,34252,33755,33860,33977
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,1045.209582,1219.801891,1210.792647,1382.575784,1489.676334,1298.109466,1434.870181,1555.794778,1825.599718,1935.293182,2167.220018,2362.588272,2389.737298,2940.933529,3244.828997
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,181802,185649,189439,193148,196767,200291,203689,206970,210187,213392,217435,221961,226305,230871,235536
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,22028.39014,27126.74987,28733.43755,27865.4656,27805.48503,23256.15496,22267.72171,23929.29071,29360.0659,29566.79338,24338.83073,31920.76537,38510.22762,36156.84834,35057.22523
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,23978487,25091867,26168861,27624004,28309273,29816382,30954198,30977355,30196281,30063799,31552510,30784383,32175224,33702731,35300280
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1275.883575,1374.675919,1326.837988,1379.831966,1398.891376,1218.006136,1266.439572,1356.805184,1452.556126,1431.181289,1461.087204,1598.10677,1574.028106,1698.033873,1743.988884
Senegal,SEN,"Population, total",SP.POP.TOTL,12635413,12958897,13310495,13710849,14152102,14593331,15034521,15475002,15914498,16352922,16789219,17220867,17651103,18077573,18501984
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10022.96885,12281.50585,13523.72468
Serbia,SRB,"Population, total",SP.POP.TOTL,7291436,7236519,7201497,7166553,7131787,7095383,7058322,7020858,6982604,6945235,6899126,6834326,6664449,6623183,6587202
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,16836.67219,18262.71158,17858.82264
Seychelles,SYC,"Population, total",SP.POP.TOTL,89770,87441,88303,89949,91359,93419,94677,95843,96762,97625,98462,99258,119878,119773,121354
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,685.0396735,761.1463656,937.5044282,1117.471831,1117.758647,964.5759809,844.4164112,779.1860078,845.9145405,844.0495552,845.9829143,886.1929391,860.7745909,757.8486806,873.3885752
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,6222714,6387251,6551080,6714051,6876385,7037655,7205328,7379299,7554563,7731991,7912558,8094602,8276807,8460512,8642022
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,57005.58872,61236.25127,66881.6067,65952.0379,61410.07926,80056.12882,90299.06946,85412.23035,90674.06663
Singapore,SGP,"Population, total",SP.POP.TOTL,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,5917648,6036860
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,26403.81437,27317.51789,28149.09979,28529.73247,37134.91242,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984,32548.43669,36476.63008,38077.54449,40027.9176
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,33794,34267,35023,35854,36672,37471,38249,38996,39712,40385,41008,41571,42139,42749,43350
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22132.4483,21334.6011,24673.5483,26147.90284
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740,5422069
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29187.36938,28373.83823,32610.11092,34089.35277
Slovenia,SVN,"Population, total",SP.POP.TOTL,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2112076,2120461,2126324
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,9773.346146,10864.48552,10805.94819,11103.71333,11381.99693,10408.66184,10444.27245,11271.79302,12009.78621,11958.5107,10699.29117,12369.06398,13598.1108,14222.96605,15291.69577
Small states,SST,"Population, total",SP.POP.TOTL,17575200,17748220,17926451,18107202,18292084,18482578,18671045,18865506,19084934,19293697,19472157,19646549,19852364,20051342,20230689
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1685.15499,1924.052773,2066.253523,2161.395736,2164.944239,2045.478895,2082.62989,2143.574652,2278.206339,2223.665026,2063.331015,1996.869768,2005.413993,2076.107688,2149.379573
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,532968,552945,573606,594945,616908,639415,662379,685672,709101,728147,744498,762591,781066,800005,819198
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,219.2024539,235.3259456,350.2619467,393.398704,429.4316567,445.5830801,460.9284906,510.9399523,509.5258019,539.8939316,518.1847785,549.1147427,573.1280925,597.4588546,636.9834776
Somalia,SOM,"Population, total",SP.POP.TOTL,12261756,12348830,12461160,12869594,13339491,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,19009151
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7973.471958,8646.055711,8076.976785,7331.654674,6856.731371,6112.273825,5651.205852,6618.335083,6914.178032,6533.71121,5580.603831,6843.399419,6523.410978,6022.542542,6253.371582
South Africa,ZAF,"Population, total",SP.POP.TOTL,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384,64007187
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.027421,1397.006824,1387.182059,1405.856955,1528.490384,1570.541425,1722.907034,1956.067076,1988.366333,2067.059757,1957.203437,2273.720558,2385.083416,2532.375601,2691.645563
South Asia,SAS,"Population, total",SP.POP.TOTL,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.027421,1397.006824,1387.182059,1405.856955,1528.490384,1570.541425,1722.907034,1956.067076,1988.366333,2067.059757,1957.203437,2273.720558,2385.083416,2532.375601,2691.645563
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,9745953,10288109,10756240,11166275,11235073,11107561,10830102,10259154,10122977,10423384,10698467,10865780,11021177,11483374,11943408
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30658.74223,31824.62191,28456.44382,29228.84656,29707.76551,25982.44162,26755.60611,28381.34256,30602.42129,29786.52457,27233.94265,30799.47759,30270.2687,33509.0128,35297.0095
Spain,ESP,"Population, total",SP.POP.TOTL,46576897,46742697,46773055,46604197,46460733,46422303,46458139,46571232,46782011,47118501,47359424,47443821,47786102,48347910,48807137
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2808.367792,3224.957363,3327.776124,3740.615893,3971.919131,4057.715835,4149.191908,4398.888281,4358.560959,4081.947727,3847.601377,3996.9624,3342.636503,3798.890166,4515.567873
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20879089,21009048,21169458,20585000,20778000,20970000,21209000,21453000,21670000,21803000,21919000,22156000,22181000,22037000,21916000
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904,18361.14497,20985.01122,22600.45023,22771.41689
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,46846,46886,47033,47069,47089,47087,47075,47050,47008,46952,46870,46763,46709,46758,46843
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8673.687203,9128.99442,9260.300066,9577.217338,10044.82184,10334.98608,10638.12694,11333.11238,11642.69847,11794.05972,8411.074749,10459.13212,13103.82431,13554.76848,14181.63034
St. Lucia,LCA,"Population, total",SP.POP.TOTL,170906,171801,172587,173369,174138,174905,175646,176342,177017,177661,178250,178522,178781,179285,179744
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,20930.58507,..,..,20638.76519,..,..,..,..,19033.05949,..,21668.37409,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,36856,37069,37276,37419,37450,37369,37175,36837,36012,34267,31786,29961,28870,27515,26129
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6551.96836,6527.689969,6713.807686,7072.467372,7168.828753,7353.735561,7656.900429,7988.04445,8428.126772,8740.594252,8351.20324,8641.27904,9693.558678,10582.36567,11501.22652
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109959,109349,108736,108135,107535,106960,106349,105663,104926,104167,103526,102841,102046,101323,100616
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.074967,1779.854731,1800.189174,1860.155121,1886.523988,1635.044226,1452.274201,1542.244649,1612.735532,1617.668881,1480.478642,1621.10097,1696.439993,1580.787928,1516.35448
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573,1259902353,1291058694
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1772.022782,1940.739227,1951.192903,2014.04143,2035.873262,1747.884166,1536.053591,1630.625959,1708.801086,1705.21463,1544.441121,1700.421999,1772.655354,1614.139025,1506.228537
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,804038373,826290715,849083240,872704206,896754068,921290560,946011305,971179323,997236086,1023480610,1049999318,1076774079,1103704408,1131090888,1158877573
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.074967,1779.854731,1800.189174,1860.155121,1886.523988,1635.044226,1452.274201,1542.244649,1612.735532,1617.668881,1480.478642,1621.10097,1696.439993,1580.787928,1516.35448
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573,1259902353,1291058694
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,797.2834473,989.3128662
Sudan,SDN,"Population, total",SP.POP.TOTL,35414399,36140806,36923178,37785849,38823318,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,50448963
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094,7430.702192
Suriname,SUR,"Population, total",SP.POP.TOTL,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886,634431
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55567.08901,57723.2345
Sweden,SWE,"Population, total",SP.POP.TOTL,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632,10569709
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,76531.37282,90476.75897,85836.20768,87304.33058,88724.99107,83806.4476,82153.07454,82254.37705,85217.36915,84121.93103,85897.78433,93664.77367,94394.51068,100631.8028,103669.872
Switzerland,CHE,"Population, total",SP.POP.TOTL,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8777088,8888093,9034102
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,847.3727234,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,24672760
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1178.479901,1341.20229
Tajikistan,TJK,"Population, total",SP.POP.TOTL,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,10590927
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,736.5301514,775.3927612,861.9699097,963.0571289,1022.748413,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283,1159.856567,1207.853027,1224.489624,1185.745483
Tanzania,TZA,"Population, total",SP.POP.TOTL,44758488,46029367,47374260,48824128,50351512,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606,68560157
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7057.207548,6909.352818,7195.101309,7345.13569
Thailand,THA,"Population, total",SP.POP.TOTL,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,71668011
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,813.0601773,939.0452411,1022.619032,1204.568415,1224.749578,1319.592974,1335.543901,1266.17768,1219.465997,1562.364581,1630.869385,2684.827024,2343.245234,1502.519645,1343.14886
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,1400638
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,704.9871642,783.9893805,762.3920476,826.5432595,855.5852849,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203,939.6133738,898.7581544,985.6975126,1043.140929
Togo,TGO,"Population, total",SP.POP.TOTL,6732590,6916474,7100736,7285442,7472450,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,9515236
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,3416.083566,3849.993758,4384.170587,4219.246701,4136.590109,4123.903472,3987.986188,4365.929298,4638.897854,4676.848025,4700.449405,4912.579663,4933.074669,4863.763846,..
Tonga,TON,"Population, total",SP.POP.TOTL,107400,107570,107460,107078,106609,106095,105524,105356,105567,105669,105704,105490,105042,104597,104175
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,16815.42474,19151.08702,20332.13895,21304.97765,21908.30178,19887.23374,17449.16235,17578.64178,17575.80428,17293.47301,15358.8613,17679.18126,20874.37683,18639.25924,19314.71634
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1317714,1328019,1335194,1340557,1345343,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,1368333
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4291.861209,4420.647722,4297.267825,4369.793458,4458.978955,4014.947737,3847.803544,3619.032473,3628.103665,3528.872133,3548.653637,3906.939263,3708.848124,3950.375342,4350.371797
Tunisia,TUN,"Population, total",SP.POP.TOTL,10765980,10886035,11009647,11141361,11274288,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12277109
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.835063,9215.440499,8638.739038,9743.212778,10674.50416,13105.6585,15473.28726
Turkiye,TUR,"Population, total",SP.POP.TOTL,73142150,74223629,75175827,76147624,77181884,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913,85325965,85518661
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4058.53937,5143.619293,6053.874847,6599.645291,7164.145362,5759.497904,5686.98041,5828.481662,6125.051697,6648.034896,6592.60146,7051.202111,8156.35212,8232.65226,8571.607029
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5564356,5683417,5808546,5939341,6075283,6215770,6360041,6507061,6655524,6803944,6949912,7092043,7230193,7364438,7494498
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,23093.84983,23626.72632,22633.95275,22412.20694,24014.26534,25736.10163,26946.41785,25614.83727,31625.61659,31780.52171,20690.91605,27329.28851,31280.5418,35470.21516,37506.77984
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,29739,30846,32127,33653,35050,36605,38315,39913,41559,43166,44386,45243,45847,46198,46535
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3024.817079,3636.0814,3598.461631,3510.216401,3528.858581,3357.834177,3808.69755,4165.663387,4466.120349,5115.13076,4976.112541,5905.081981,5911.327271,6344.775019,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10614,10780,10934,11001,10984,10963,10930,10869,10751,10581,10399,10194,9992,9816,9646
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,823.4881443,835.6200606,795.2228676,818.2854274,896.0547955,862.9346104,752.6965717,765.2183323,792.1657002,822.1711501,845.7664639,882.7917174,963.0673142,1002.309139,1072.713698
Uganda,UGA,"Population, total",SP.POP.TOTL,32390802,33354543,34337438,35337042,36395539,37531446,38799152,40177388,41565831,42999637,44457152,45910930,47312719,48656601,50015092
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3039.632324,3656.697998,3951.342285,4129.896973,3054.908203,2094.473877,2158.461182,2604.287598,3059.051758,3619.861572,3709.769287,4775.945801,4199.670898,5139.598145,5389.473145
Ukraine,UKR,"Population, total",SP.POP.TOTL,46456003,46307853,46210056,46126770,45972380,45784896,45616832,45436041,45208907,44957458,44680014,44298640,41048766,37732836,37860221
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,43696.67126,50789.05054,52034.47625,52023.5171,51381.40699,43534.99727,41326.40182,42340.59172,45689.857,44251.45414,37173.87541,43360.0211,49899.0653,49040.69475,49377.56434
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,6869838,7104538,7391448,7693031,8059440,8505237,8935095,9223225,9346701,9445785,9401038,9575152,10074977,10483751,10876981
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,39598.95712,42109.64188,42490.14655,43419.03526,47426.62098,44983.88552,40988.10442,40629.23403,43315.48745,42794.00226,40404.80622,46926.47574,46062.99141,49200.81015,52636.78659
United Kingdom,GBR,"Population, total",SP.POP.TOTL,62766365,63258810,63711000,64139000,64620000,65088000,65607000,65966000,66289000,66631000,66744000,66984000,67604000,68492000,69226000
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,48642.63121,50024.88123,51708.39406,53297.38629,55153.39402,56849.46979,57976.6282,60047.71907,62875.66614,65227.95659,64401.50744,71307.40173,77860.91129,82304.62043,85809.90038
United States,USA,"Population, total",SP.POP.TOTL,309378227,311839461,314339099,316726282,319257560,321815121,324353340,326608609,328529577,330226227,331577720,332099760,334017321,336806231,340110988
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,5708.679541,6770.88094,7164.769715,7551.708969,7776.909414,7434.595696,7404.712052,8053.633182,8559.827164,8647.399639,8334.905824,9905.055835,10310.86688,10631.31674,10961.81845
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2573477299,2594753350,2618433663,2642565703,2665784793,2688052361,2709558794,2731375253,2751833495,2770250954,2785181241,2796326198,2803432387,2809441887,2818128105
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,12641.05768,15132.26757,16259.59408,18335.25948,18322.42768,17125.90168,17009.75842,19184.65026,19249.94047,18315.7317,15757.5356,17881.81872,20818.61461,23019.42216,23906.5133
Uruguay,URY,"Population, total",SP.POP.TOTL,3318580,3326825,3335401,3345337,3356334,3368017,3379283,3388438,3394534,3397206,3398968,3396695,3390913,3388081,3386588
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1753.207302,2087.863861,2307.346491,2461.979474,2674.962838,2803.19018,2753.379514,2190.604116,1813.085308,2041.384807,1978.280519,2258.519641,2578.666894,2878.968793,3161.700106
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,28385506,28823196,29261903,29724065,30222994,30749346,31284568,31819178,32373490,32964701,33586372,34243696,34938955,35652307,36361859
